_unnamed,_unnamed_2,_unnamed_3,_unnamed_4,C-14 POPULATION IN FIVE YEAR AGE-GROUP BY RESIDENCE AND SEX ,_unnamed_5,_unnamed_6,_unnamed_7,_unnamed_8,_unnamed_9,_unnamed_10,_unnamed_11,_unnamed_12,_unnamed_13
Table,State,Distt.,Area Name,Age-group,Total ,,,Rural,,,Urban,,
Name,Code,Code,,,,,,,,,,,
,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
C4114,15,284,District - Champhai (04),75-79,988.0,505.0,483.0,602.0,318.0,284.0,386.0,187.0,199.0
C4114,15,284,District - Champhai (04),80+,956.0,460.0,496.0,536.0,250.0,286.0,420.0,210.0,210.0
C4114,15,284,District - Champhai (04),Age not stated,88.0,51.0,37.0,71.0,38.0,33.0,17.0,13.0,4.0
C4114,15,285,District - Serchhip (05),All ages,64937.0,32851.0,32086.0,32918.0,16643.0,16275.0,32019.0,16208.0,15811.0
C4114,15,285,District - Serchhip (05),0-4,6619.0,3419.0,3200.0,3696.0,1902.0,1794.0,2923.0,1517.0,1406.0
C4114,15,285,District - Serchhip (05),5-9,6780.0,3414.0,3366.0,3671.0,1862.0,1809.0,3109.0,1552.0,1557.0
C4114,15,285,District - Serchhip (05),10-14,7072.0,3486.0,3586.0,3584.0,1789.0,1795.0,3488.0,1697.0,1791.0
C4114,15,285,District - Serchhip (05),15-19,6634.0,3377.0,3257.0,3304.0,1714.0,1590.0,3330.0,1663.0,1667.0
C4114,15,285,District - Serchhip (05),20-24,6529.0,3357.0,3172.0,3359.0,1703.0,1656.0,3170.0,1654.0,1516.0
C4114,15,285,District - Serchhip (05),25-29,5934.0,3023.0,2911.0,3017.0,1539.0,1478.0,2917.0,1484.0,1433.0
C4114,15,285,District - Serchhip (05),30-34,5199.0,2581.0,2618.0,2510.0,1254.0,1256.0,2689.0,1327.0,1362.0
C4114,15,285,District - Serchhip (05),35-39,4216.0,2074.0,2142.0,1942.0,945.0,997.0,2274.0,1129.0,1145.0
C4114,15,285,District - Serchhip (05),40-44,3260.0,1680.0,1580.0,1427.0,721.0,706.0,1833.0,959.0,874.0
C4114,15,285,District - Serchhip (05),45-49,3219.0,1648.0,1571.0,1558.0,754.0,804.0,1661.0,894.0,767.0
C4114,15,285,District - Serchhip (05),50-54,2712.0,1357.0,1355.0,1417.0,717.0,700.0,1295.0,640.0,655.0
C4114,15,285,District - Serchhip (05),55-59,1979.0,990.0,989.0,1010.0,520.0,490.0,969.0,470.0,499.0
C4114,15,285,District - Serchhip (05),60-64,1612.0,803.0,809.0,794.0,394.0,400.0,818.0,409.0,409.0
C4114,15,285,District - Serchhip (05),65-69,1196.0,604.0,592.0,617.0,301.0,316.0,579.0,303.0,276.0
C4114,15,285,District - Serchhip (05),70-74,801.0,413.0,388.0,421.0,222.0,199.0,380.0,191.0,189.0
C4114,15,285,District - Serchhip (05),75-79,577.0,304.0,273.0,299.0,155.0,144.0,278.0,149.0,129.0
C4114,15,285,District - Serchhip (05),80+,527.0,284.0,243.0,284.0,146.0,138.0,243.0,138.0,105.0
C4114,15,285,District - Serchhip (05),Age not stated,71.0,37.0,34.0,8.0,5.0,3.0,63.0,32.0,31.0
C4114,15,286,District - Lunglei (06),All ages,161428.0,82891.0,78537.0,92676.0,47577.0,45099.0,68752.0,35314.0,33438.0
C4114,15,286,District - Lunglei (06),0-4,17944.0,9159.0,8785.0,11933.0,6075.0,5858.0,6011.0,3084.0,2927.0
C4114,15,286,District - Lunglei (06),5-9,18115.0,9223.0,8892.0,11897.0,6082.0,5815.0,6218.0,3141.0,3077.0
C4114,15,286,District - Lunglei (06),10-14,18105.0,9274.0,8831.0,10879.0,5630.0,5249.0,7226.0,3644.0,3582.0
C4114,15,286,District - Lunglei (06),15-19,15738.0,8028.0,7710.0,8661.0,4490.0,4171.0,7077.0,3538.0,3539.0
C4114,15,286,District - Lunglei (06),20-24,15847.0,7946.0,7901.0,8915.0,4428.0,4487.0,6932.0,3518.0,3414.0
C4114,15,286,District - Lunglei (06),25-29,14501.0,7337.0,7164.0,8030.0,4035.0,3995.0,6471.0,3302.0,3169.0
C4114,15,286,District - Lunglei (06),30-34,12726.0,6646.0,6080.0,6719.0,3468.0,3251.0,6007.0,3178.0,2829.0
C4114,15,286,District - Lunglei (06),35-39,10520.0,5499.0,5021.0,5446.0,2856.0,2590.0,5074.0,2643.0,2431.0
C4114,15,286,District - Lunglei (06),40-44,8576.0,4567.0,4009.0,4285.0,2191.0,2094.0,4291.0,2376.0,1915.0
C4114,15,286,District - Lunglei (06),45-49,7868.0,4144.0,3724.0,4096.0,2132.0,1964.0,3772.0,2012.0,1760.0
C4114,15,286,District - Lunglei (06),50-54,6617.0,3437.0,3180.0,3538.0,1862.0,1676.0,3079.0,1575.0,1504.0
C4114,15,286,District - Lunglei (06),55-59,4652.0,2475.0,2177.0,2554.0,1378.0,1176.0,2098.0,1097.0,1001.0
C4114,15,286,District - Lunglei (06),60-64,3708.0,1880.0,1828.0,2101.0,1065.0,1036.0,1607.0,815.0,792.0
C4114,15,286,District - Lunglei (06),65-69,2387.0,1230.0,1157.0,1416.0,761.0,655.0,971.0,469.0,502.0
C4114,15,286,District - Lunglei (06),70-74,1741.0,901.0,840.0,938.0,506.0,432.0,803.0,395.0,408.0
C4114,15,286,District - Lunglei (06),75-79,1128.0,555.0,573.0,608.0,313.0,295.0,520.0,242.0,278.0
C4114,15,286,District - Lunglei (06),80+,1191.0,557.0,634.0,629.0,291.0,338.0,562.0,266.0,296.0
C4114,15,286,District - Lunglei (06),Age not stated,64.0,33.0,31.0,31.0,14.0,17.0,33.0,19.0,14.0
C4114,15,287,District - Lawngtlai (07),All ages,117894.0,60599.0,57295.0,97064.0,49940.0,47124.0,20830.0,10659.0,10171.0
C4114,15,287,District - Lawngtlai (07),0-4,15983.0,8139.0,7844.0,13716.0,7006.0,6710.0,2267.0,1133.0,1134.0
C4114,15,287,District - Lawngtlai (07),5-9,15557.0,8002.0,7555.0,13470.0,6898.0,6572.0,2087.0,1104.0,983.0
C4114,15,287,District - Lawngtlai (07),10-14,14358.0,7511.0,6847.0,12005.0,6280.0,5725.0,2353.0,1231.0,1122.0
C4114,15,287,District - Lawngtlai (07),15-19,11840.0,6059.0,5781.0,9602.0,4940.0,4662.0,2238.0,1119.0,1119.0
C4114,15,287,District - Lawngtlai (07),20-24,12457.0,6051.0,6406.0,10203.0,4924.0,5279.0,2254.0,1127.0,1127.0
C4114,15,287,District - Lawngtlai (07),25-29,10528.0,5357.0,5171.0,8407.0,4270.0,4137.0,2121.0,1087.0,1034.0
C4114,15,287,District - Lawngtlai (07),30-34,8582.0,4470.0,4112.0,6853.0,3612.0,3241.0,1729.0,858.0,871.0
C4114,15,287,District - Lawngtlai (07),35-39,6782.0,3578.0,3204.0,5371.0,2846.0,2525.0,1411.0,732.0,679.0
C4114,15,287,District - Lawngtlai (07),40-44,5471.0,2848.0,2623.0,4376.0,2284.0,2092.0,1095.0,564.0,531.0
C4114,15,287,District - Lawngtlai (07),45-49,4468.0,2316.0,2152.0,3561.0,1839.0,1722.0,907.0,477.0,430.0
C4114,15,287,District - Lawngtlai (07),50-54,3930.0,2068.0,1862.0,3176.0,1671.0,1505.0,754.0,397.0,357.0
C4114,15,287,District - Lawngtlai (07),55-59,2521.0,1407.0,1114.0,2001.0,1120.0,881.0,520.0,287.0,233.0
C4114,15,287,District - Lawngtlai (07),60-64,2110.0,1126.0,984.0,1687.0,907.0,780.0,423.0,219.0,204.0
C4114,15,287,District - Lawngtlai (07),65-69,1272.0,663.0,609.0,1033.0,542.0,491.0,239.0,121.0,118.0
C4114,15,287,District - Lawngtlai (07),70-74,941.0,485.0,456.0,751.0,391.0,360.0,190.0,94.0,96.0
C4114,15,287,District - Lawngtlai (07),75-79,496.0,251.0,245.0,394.0,204.0,190.0,102.0,47.0,55.0
C4114,15,287,District - Lawngtlai (07),80+,561.0,245.0,316.0,438.0,196.0,242.0,123.0,49.0,74.0
C4114,15,287,District - Lawngtlai (07),Age not stated,37.0,23.0,14.0,20.0,10.0,10.0,17.0,13.0,4.0
C4114,15,288,District - Saiha (08),All ages,56574.0,28594.0,27980.0,31464.0,15853.0,15611.0,25110.0,12741.0,12369.0
C4114,15,288,District - Saiha (08),0-4,6982.0,3629.0,3353.0,4199.0,2158.0,2041.0,2783.0,1471.0,1312.0
C4114,15,288,District - Saiha (08),5-9,6530.0,3335.0,3195.0,3967.0,1998.0,1969.0,2563.0,1337.0,1226.0
C4114,15,288,District - Saiha (08),10-14,6874.0,3471.0,3403.0,3823.0,1909.0,1914.0,3051.0,1562.0,1489.0
C4114,15,288,District - Saiha (08),15-19,6178.0,3101.0,3077.0,3050.0,1550.0,1500.0,3128.0,1551.0,1577.0
C4114,15,288,District - Saiha (08),20-24,5814.0,2860.0,2954.0,3113.0,1530.0,1583.0,2701.0,1330.0,1371.0
C4114,15,288,District - Saiha (08),25-29,4749.0,2389.0,2360.0,2472.0,1266.0,1206.0,2277.0,1123.0,1154.0
C4114,15,288,District - Saiha (08),30-34,4005.0,1974.0,2031.0,2053.0,1013.0,1040.0,1952.0,961.0,991.0
C4114,15,288,District - Saiha (08),35-39,3462.0,1741.0,1721.0,1804.0,903.0,901.0,1658.0,838.0,820.0
C4114,15,288,District - Saiha (08),40-44,2806.0,1432.0,1374.0,1539.0,764.0,775.0,1267.0,668.0,599.0
C4114,15,288,District - Saiha (08),45-49,2511.0,1284.0,1227.0,1424.0,740.0,684.0,1087.0,544.0,543.0
C4114,15,288,District - Saiha (08),50-54,2039.0,1058.0,981.0,1166.0,601.0,565.0,873.0,457.0,416.0
C4114,15,288,District - Saiha (08),55-59,1546.0,810.0,736.0,938.0,497.0,441.0,608.0,313.0,295.0
C4114,15,288,District - Saiha (08),60-64,1149.0,592.0,557.0,707.0,356.0,351.0,442.0,236.0,206.0
C4114,15,288,District - Saiha (08),65-69,706.0,337.0,369.0,466.0,218.0,248.0,240.0,119.0,121.0
C4114,15,288,District - Saiha (08),70-74,507.0,239.0,268.0,304.0,144.0,160.0,203.0,95.0,108.0
C4114,15,288,District - Saiha (08),75-79,332.0,161.0,171.0,205.0,97.0,108.0,127.0,64.0,63.0
C4114,15,288,District - Saiha (08),80+,357.0,162.0,195.0,211.0,93.0,118.0,146.0,69.0,77.0
C4114,15,288,District - Saiha (08),Age not stated,27.0,19.0,8.0,23.0,16.0,7.0,4.0,3.0,1.0
_unnamed,_unnamed_2,_unnamed_3,_unnamed_4,C-14 POPULATION IN FIVE YEAR AGE-GROUP BY RESIDENCE AND SEX ,_unnamed_5,_unnamed_6,_unnamed_7,_unnamed_8,_unnamed_9,_unnamed_10,_unnamed_11,_unnamed_12,_unnamed_13
Table,State,Distt.,Area Name,Age-group,Total ,,,Rural,,,Urban,,
Name,Code,Code,,,,,,,,,,,
,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
C4114,16,000,State - TRIPURA (16),All ages,3673917.0,1874376.0,1799541.0,2712464.0,1387173.0,1325291.0,961453.0,487203.0,474250.0
C4114,16,000,State - TRIPURA (16),0-4,322566.0,164505.0,158061.0,258020.0,131384.0,126636.0,64546.0,33121.0,31425.0
C4114,16,000,State - TRIPURA (16),5-9,337735.0,172541.0,165194.0,266430.0,136049.0,130381.0,71305.0,36492.0,34813.0
C4114,16,000,State - TRIPURA (16),10-14,357690.0,183001.0,174689.0,282994.0,144904.0,138090.0,74696.0,38097.0,36599.0
C4114,16,000,State - TRIPURA (16),15-19,357829.0,181136.0,176693.0,274888.0,139377.0,135511.0,82941.0,41759.0,41182.0
C4114,16,000,State - TRIPURA (16),20-24,373177.0,183779.0,189398.0,280876.0,138466.0,142410.0,92301.0,45313.0,46988.0
C4114,16,000,State - TRIPURA (16),25-29,344149.0,175059.0,169090.0,252860.0,129389.0,123471.0,91289.0,45670.0,45619.0
C4114,16,000,State - TRIPURA (16),30-34,286989.0,149231.0,137758.0,204868.0,107731.0,97137.0,82121.0,41500.0,40621.0
C4114,16,000,State - TRIPURA (16),35-39,279342.0,143051.0,136291.0,196129.0,101658.0,94471.0,83213.0,41393.0,41820.0
C4114,16,000,State - TRIPURA (16),40-44,238751.0,124093.0,114658.0,164055.0,85593.0,78462.0,74696.0,38500.0,36196.0
C4114,16,000,State - TRIPURA (16),45-49,205469.0,106717.0,98752.0,139297.0,72663.0,66634.0,66172.0,34054.0,32118.0
C4114,16,000,State - TRIPURA (16),50-54,162186.0,86627.0,75559.0,108302.0,57982.0,50320.0,53884.0,28645.0,25239.0
C4114,16,000,State - TRIPURA (16),55-59,116874.0,61849.0,55025.0,76947.0,40066.0,36881.0,39927.0,21783.0,18144.0
C4114,16,000,State - TRIPURA (16),60-64,97129.0,49611.0,47518.0,67295.0,33940.0,33355.0,29834.0,15671.0,14163.0
C4114,16,000,State - TRIPURA (16),65-69,70480.0,35044.0,35436.0,50426.0,25067.0,25359.0,20054.0,9977.0,10077.0
C4114,16,000,State - TRIPURA (16),70-74,52324.0,25535.0,26789.0,37764.0,18698.0,19066.0,14560.0,6837.0,7723.0
C4114,16,000,State - TRIPURA (16),75-79,30086.0,14259.0,15827.0,21165.0,10258.0,10907.0,8921.0,4001.0,4920.0
C4114,16,000,State - TRIPURA (16),80+,39525.0,17471.0,22054.0,29113.0,13380.0,15733.0,10412.0,4091.0,6321.0
C4114,16,000,State - TRIPURA (16),Age not stated,1616.0,867.0,749.0,1035.0,568.0,467.0,581.0,299.0,282.0
C4114,16,289,District - West Tripura  (01),All ages,1725739.0,879428.0,846311.0,1048101.0,536720.0,511381.0,677638.0,342708.0,334930.0
C4114,16,289,District - West Tripura  (01),0-4,133764.0,68518.0,65246.0,89469.0,45758.0,43711.0,44295.0,22760.0,21535.0
C4114,16,289,District - West Tripura  (01),5-9,142691.0,72890.0,69801.0,93275.0,47581.0,45694.0,49416.0,25309.0,24107.0
C4114,16,289,District - West Tripura  (01),10-14,155450.0,79444.0,76006.0,103829.0,53099.0,50730.0,51621.0,26345.0,25276.0
C4114,16,289,District - West Tripura  (01),15-19,167086.0,84694.0,82392.0,108674.0,55406.0,53268.0,58412.0,29288.0,29124.0
C4114,16,289,District - West Tripura  (01),20-24,176431.0,87398.0,89033.0,111283.0,55426.0,55857.0,65148.0,31972.0,33176.0
C4114,16,289,District - West Tripura  (01),25-29,165002.0,83840.0,81162.0,100207.0,51537.0,48670.0,64795.0,32303.0,32492.0
C4114,16,289,District - West Tripura  (01),30-34,140470.0,73022.0,67448.0,82217.0,43621.0,38596.0,58253.0,29401.0,28852.0
C4114,16,289,District - West Tripura  (01),35-39,136860.0,69503.0,67357.0,78118.0,40396.0,37722.0,58742.0,29107.0,29635.0
C4114,16,289,District - West Tripura  (01),40-44,119308.0,61525.0,57783.0,66467.0,34489.0,31978.0,52841.0,27036.0,25805.0
C4114,16,289,District - West Tripura  (01),45-49,103081.0,53235.0,49846.0,56136.0,29082.0,27054.0,46945.0,24153.0,22792.0
C4114,16,289,District - West Tripura  (01),50-54,82128.0,43784.0,38344.0,43532.0,23302.0,20230.0,38596.0,20482.0,18114.0
C4114,16,289,District - West Tripura  (01),55-59,59265.0,31507.0,27758.0,30806.0,15907.0,14899.0,28459.0,15600.0,12859.0
C4114,16,289,District - West Tripura  (01),60-64,48093.0,24633.0,23460.0,26724.0,13520.0,13204.0,21369.0,11113.0,10256.0
C4114,16,289,District - West Tripura  (01),65-69,34226.0,16917.0,17309.0,20043.0,9880.0,10163.0,14183.0,7037.0,7146.0
C4114,16,289,District - West Tripura  (01),70-74,25947.0,12403.0,13544.0,15525.0,7530.0,7995.0,10422.0,4873.0,5549.0
C4114,16,289,District - West Tripura  (01),75-79,15196.0,7127.0,8069.0,8799.0,4273.0,4526.0,6397.0,2854.0,3543.0
C4114,16,289,District - West Tripura  (01),80+,19782.0,8470.0,11312.0,12488.0,5626.0,6862.0,7294.0,2844.0,4450.0
C4114,16,289,District - West Tripura  (01),Age not stated,959.0,518.0,441.0,509.0,287.0,222.0,450.0,231.0,219.0
C4114,16,290,District - South Tripura  (02),All ages,876001.0,447544.0,428457.0,752970.0,384787.0,368183.0,123031.0,62757.0,60274.0
C4114,16,290,District - South Tripura  (02),0-4,78447.0,40130.0,38317.0,70194.0,35836.0,34358.0,8253.0,4294.0,3959.0
C4114,16,290,District - South Tripura  (02),5-9,83773.0,42918.0,40855.0,74862.0,38323.0,36539.0,8911.0,4595.0,4316.0
C4114,16,290,District - South Tripura  (02),10-14,89353.0,45784.0,43569.0,79778.0,40925.0,38853.0,9575.0,4859.0,4716.0
C4114,16,290,District - South Tripura  (02),15-19,84783.0,42870.0,41913.0,74269.0,37570.0,36699.0,10514.0,5300.0,5214.0
C4114,16,290,District - South Tripura  (02),20-24,87795.0,43132.0,44663.0,75867.0,37287.0,38580.0,11928.0,5845.0,6083.0
C4114,16,290,District - South Tripura  (02),25-29,81407.0,41694.0,39713.0,69805.0,35715.0,34090.0,11602.0,5979.0,5623.0
C4114,16,290,District - South Tripura  (02),30-34,67247.0,35231.0,32016.0,56975.0,29989.0,26986.0,10272.0,5242.0,5030.0
C4114,16,290,District - South Tripura  (02),35-39,66082.0,34051.0,32031.0,55232.0,28601.0,26631.0,10850.0,5450.0,5400.0
C4114,16,290,District - South Tripura  (02),40-44,55378.0,28938.0,26440.0,45775.0,24001.0,21774.0,9603.0,4937.0,4666.0
C4114,16,290,District - South Tripura  (02),45-49,47969.0,24921.0,23048.0,39318.0,20499.0,18819.0,8651.0,4422.0,4229.0
C4114,16,290,District - South Tripura  (02),50-54,37193.0,19999.0,17194.0,30284.0,16260.0,14024.0,6909.0,3739.0,3170.0
C4114,16,290,District - South Tripura  (02),55-59,27100.0,14174.0,12926.0,21898.0,11339.0,10559.0,5202.0,2835.0,2367.0
C4114,16,290,District - South Tripura  (02),60-64,22350.0,11334.0,11016.0,18698.0,9339.0,9359.0,3652.0,1995.0,1657.0
C4114,16,290,District - South Tripura  (02),65-69,17172.0,8443.0,8729.0,14566.0,7132.0,7434.0,2606.0,1311.0,1295.0
C4114,16,290,District - South Tripura  (02),70-74,12379.0,5957.0,6422.0,10538.0,5093.0,5445.0,1841.0,864.0,977.0
C4114,16,290,District - South Tripura  (02),75-79,7356.0,3365.0,3991.0,6225.0,2869.0,3356.0,1131.0,496.0,635.0
C4114,16,290,District - South Tripura  (02),80+,9874.0,4434.0,5440.0,8417.0,3873.0,4544.0,1457.0,561.0,896.0
C4114,16,290,District - South Tripura  (02),Age not stated,343.0,169.0,174.0,269.0,136.0,133.0,74.0,33.0,41.0
C4114,16,291,District - Dhalai (03),All ages,378230.0,194544.0,183686.0,337731.0,173773.0,163958.0,40499.0,20771.0,19728.0
C4114,16,291,District - Dhalai (03),0-4,39610.0,19984.0,19626.0,36482.0,18422.0,18060.0,3128.0,1562.0,1566.0
C4114,16,291,District - Dhalai (03),5-9,41321.0,21149.0,20172.0,37892.0,19371.0,18521.0,3429.0,1778.0,1651.0
C4114,16,291,District - Dhalai (03),10-14,40924.0,21153.0,19771.0,37550.0,19431.0,18119.0,3374.0,1722.0,1652.0
C4114,16,291,District - Dhalai (03),15-19,37351.0,18864.0,18487.0,33780.0,17106.0,16674.0,3571.0,1758.0,1813.0
C4114,16,291,District - Dhalai (03),20-24,37906.0,18533.0,19373.0,33957.0,16604.0,17353.0,3949.0,1929.0,2020.0
C4114,16,291,District - Dhalai (03),25-29,35174.0,18107.0,17067.0,31182.0,16119.0,15063.0,3992.0,1988.0,2004.0
C4114,16,291,District - Dhalai (03),30-34,28117.0,14815.0,13302.0,24585.0,13015.0,11570.0,3532.0,1800.0,1732.0
C4114,16,291,District - Dhalai (03),35-39,27011.0,14301.0,12710.0,23447.0,12430.0,11017.0,3564.0,1871.0,1693.0
C4114,16,291,District - Dhalai (03),40-44,21904.0,11835.0,10069.0,18887.0,10108.0,8779.0,3017.0,1727.0,1290.0
C4114,16,291,District - Dhalai (03),45-49,18516.0,9718.0,8798.0,16013.0,8445.0,7568.0,2503.0,1273.0,1230.0
C4114,16,291,District - Dhalai (03),50-54,13895.0,7410.0,6485.0,11947.0,6356.0,5591.0,1948.0,1054.0,894.0
C4114,16,291,District - Dhalai (03),55-59,9972.0,5245.0,4727.0,8613.0,4480.0,4133.0,1359.0,765.0,594.0
C4114,16,291,District - Dhalai (03),60-64,9033.0,4571.0,4462.0,7958.0,4005.0,3953.0,1075.0,566.0,509.0
C4114,16,291,District - Dhalai (03),65-69,6600.0,3368.0,3232.0,5874.0,3012.0,2862.0,726.0,356.0,370.0
C4114,16,291,District - Dhalai (03),70-74,4663.0,2415.0,2248.0,4128.0,2155.0,1973.0,535.0,260.0,275.0
C4114,16,291,District - Dhalai (03),75-79,2568.0,1281.0,1287.0,2239.0,1126.0,1113.0,329.0,155.0,174.0
C4114,16,291,District - Dhalai (03),80+,3538.0,1720.0,1818.0,3079.0,1516.0,1563.0,459.0,204.0,255.0
C4114,16,291,District - Dhalai (03),Age not stated,127.0,75.0,52.0,118.0,72.0,46.0,9.0,3.0,6.0
C4114,16,292,District - North Tripura (04),All ages,693947.0,352860.0,341087.0,573662.0,291893.0,281769.0,120285.0,60967.0,59318.0
C4114,16,292,District - North Tripura (04),0-4,70745.0,35873.0,34872.0,61875.0,31368.0,30507.0,8870.0,4505.0,4365.0
C4114,16,292,District - North Tripura (04),5-9,69950.0,35584.0,34366.0,60401.0,30774.0,29627.0,9549.0,4810.0,4739.0
C4114,16,292,District - North Tripura (04),10-14,71963.0,36620.0,35343.0,61837.0,31449.0,30388.0,10126.0,5171.0,4955.0
C4114,16,292,District - North Tripura (04),15-19,68609.0,34708.0,33901.0,58165.0,29295.0,28870.0,10444.0,5413.0,5031.0
C4114,16,292,District - North Tripura (04),20-24,71045.0,34716.0,36329.0,59769.0,29149.0,30620.0,11276.0,5567.0,5709.0
C4114,16,292,District - North Tripura (04),25-29,62566.0,31418.0,31148.0,51666.0,26018.0,25648.0,10900.0,5400.0,5500.0
C4114,16,292,District - North Tripura (04),30-34,51155.0,26163.0,24992.0,41091.0,21106.0,19985.0,10064.0,5057.0,5007.0
C4114,16,292,District - North Tripura (04),35-39,49389.0,25196.0,24193.0,39332.0,20231.0,19101.0,10057.0,4965.0,5092.0
C4114,16,292,District - North Tripura (04),40-44,42161.0,21795.0,20366.0,32926.0,16995.0,15931.0,9235.0,4800.0,4435.0
C4114,16,292,District - North Tripura (04),45-49,35903.0,18843.0,17060.0,27830.0,14637.0,13193.0,8073.0,4206.0,3867.0
C4114,16,292,District - North Tripura (04),50-54,28970.0,15434.0,13536.0,22539.0,12064.0,10475.0,6431.0,3370.0,3061.0
C4114,16,292,District - North Tripura (04),55-59,20537.0,10923.0,9614.0,15630.0,8340.0,7290.0,4907.0,2583.0,2324.0
C4114,16,292,District - North Tripura (04),60-64,17653.0,9073.0,8580.0,13915.0,7076.0,6839.0,3738.0,1997.0,1741.0
C4114,16,292,District - North Tripura (04),65-69,12482.0,6316.0,6166.0,9943.0,5043.0,4900.0,2539.0,1273.0,1266.0
C4114,16,292,District - North Tripura (04),70-74,9335.0,4760.0,4575.0,7573.0,3920.0,3653.0,1762.0,840.0,922.0
C4114,16,292,District - North Tripura (04),75-79,4966.0,2486.0,2480.0,3902.0,1990.0,1912.0,1064.0,496.0,568.0
C4114,16,292,District - North Tripura (04),80+,6331.0,2847.0,3484.0,5129.0,2365.0,2764.0,1202.0,482.0,720.0
C4114,16,292,District - North Tripura (04),Age not stated,187.0,105.0,82.0,139.0,73.0,66.0,48.0,32.0,16.0
_unnamed,_unnamed_2,_unnamed_3,_unnamed_4,C-14 POPULATION IN FIVE YEAR AGE-GROUP BY RESIDENCE AND SEX ,_unnamed_5,_unnamed_6,_unnamed_7,_unnamed_8,_unnamed_9,_unnamed_10,_unnamed_11,_unnamed_12,_unnamed_13
Table,State,Distt.,Area Name,Age-group,Total ,,,Rural,,,Urban,,
Name,Code,Code,,,,,,,,,,,
,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
C4114,17,000,State - MEGHALAYA (17),All ages,2966889.0,1491832.0,1475057.0,2371439.0,1194260.0,1177179.0,595450.0,297572.0,297878.0
C4114,17,000,State - MEGHALAYA (17),0-4,406154.0,205846.0,200308.0,351463.0,177831.0,173632.0,54691.0,28015.0,26676.0
C4114,17,000,State - MEGHALAYA (17),5-9,389182.0,197585.0,191597.0,331758.0,168347.0,163411.0,57424.0,29238.0,28186.0
C4114,17,000,State - MEGHALAYA (17),10-14,382606.0,193473.0,189133.0,315360.0,159784.0,155576.0,67246.0,33689.0,33557.0
C4114,17,000,State - MEGHALAYA (17),15-19,326188.0,164716.0,161472.0,254132.0,129138.0,124994.0,72056.0,35578.0,36478.0
C4114,17,000,State - MEGHALAYA (17),20-24,285012.0,139140.0,145872.0,217643.0,105372.0,112271.0,67369.0,33768.0,33601.0
C4114,17,000,State - MEGHALAYA (17),25-29,251281.0,124676.0,126605.0,191850.0,94964.0,96886.0,59431.0,29712.0,29719.0
C4114,17,000,State - MEGHALAYA (17),30-34,189657.0,95786.0,93871.0,142762.0,72034.0,70728.0,46895.0,23752.0,23143.0
C4114,17,000,State - MEGHALAYA (17),35-39,174706.0,87320.0,87386.0,133054.0,66890.0,66164.0,41652.0,20430.0,21222.0
C4114,17,000,State - MEGHALAYA (17),40-44,145450.0,73377.0,72073.0,111054.0,56095.0,54959.0,34396.0,17282.0,17114.0
C4114,17,000,State - MEGHALAYA (17),45-49,123115.0,63043.0,60072.0,94562.0,48433.0,46129.0,28553.0,14610.0,13943.0
C4114,17,000,State - MEGHALAYA (17),50-54,88743.0,45910.0,42833.0,67679.0,35366.0,32313.0,21064.0,10544.0,10520.0
C4114,17,000,State - MEGHALAYA (17),55-59,60109.0,30692.0,29417.0,45821.0,23513.0,22308.0,14288.0,7179.0,7109.0
C4114,17,000,State - MEGHALAYA (17),60-64,50708.0,25421.0,25287.0,39902.0,20229.0,19673.0,10806.0,5192.0,5614.0
C4114,17,000,State - MEGHALAYA (17),65-69,35774.0,17482.0,18292.0,28783.0,14315.0,14468.0,6991.0,3167.0,3824.0
C4114,17,000,State - MEGHALAYA (17),70-74,23698.0,11161.0,12537.0,18799.0,9081.0,9718.0,4899.0,2080.0,2819.0
C4114,17,000,State - MEGHALAYA (17),75-79,12845.0,5848.0,6997.0,9855.0,4644.0,5211.0,2990.0,1204.0,1786.0
C4114,17,000,State - MEGHALAYA (17),80+,15877.0,7027.0,8850.0,12181.0,5623.0,6558.0,3696.0,1404.0,2292.0
C4114,17,000,State - MEGHALAYA (17),Age not stated,5784.0,3329.0,2455.0,4781.0,2601.0,2180.0,1003.0,728.0,275.0
C4114,17,293,District - West Garo Hills (01),All ages,643291.0,324159.0,319132.0,568433.0,286923.0,281510.0,74858.0,37236.0,37622.0
C4114,17,293,District - West Garo Hills (01),0-4,78796.0,39752.0,39044.0,72647.0,36593.0,36054.0,6149.0,3159.0,2990.0
C4114,17,293,District - West Garo Hills (01),5-9,81382.0,41160.0,40222.0,74555.0,37724.0,36831.0,6827.0,3436.0,3391.0
C4114,17,293,District - West Garo Hills (01),10-14,81938.0,41641.0,40297.0,73075.0,37416.0,35659.0,8863.0,4225.0,4638.0
C4114,17,293,District - West Garo Hills (01),15-19,71274.0,36134.0,35140.0,61117.0,31276.0,29841.0,10157.0,4858.0,5299.0
