geo_code,geo_level,age_group,area,Total,sex
229,district ,35-39,Rural,75958.0,Male
229,district ,40-44,Rural,65110.0,Male
229,district ,45-49,Rural,51096.0,Male
229,district ,50-54,Rural,42082.0,Male
229,district ,55-59,Rural,30985.0,Male
229,district ,60-64,Rural,37643.0,Male
229,district ,65-69,Rural,29369.0,Male
229,district ,70-74,Rural,21287.0,Male
229,district ,75-79,Rural,8439.0,Male
229,district ,80+,Rural,9133.0,Male
229,district ,Age not stated,Rural,1400.0,Male
230,district ,0-4,Rural,213238.0,Male
230,district ,5-9,Rural,248195.0,Male
230,district ,10-14,Rural,230844.0,Male
230,district ,15-19,Rural,169173.0,Male
230,district ,20-24,Rural,135309.0,Male
230,district ,25-29,Rural,126275.0,Male
230,district ,30-34,Rural,118362.0,Male
230,district ,35-39,Rural,106689.0,Male
230,district ,40-44,Rural,89202.0,Male
230,district ,45-49,Rural,68747.0,Male
230,district ,50-54,Rural,57318.0,Male
230,district ,55-59,Rural,40366.0,Male
230,district ,60-64,Rural,49345.0,Male
230,district ,65-69,Rural,35771.0,Male
230,district ,70-74,Rural,27696.0,Male
230,district ,75-79,Rural,11035.0,Male
230,district ,80+,Rural,14525.0,Male
230,district ,Age not stated,Rural,3935.0,Male
231,district ,0-4,Rural,135636.0,Male
231,district ,5-9,Rural,172556.0,Male
231,district ,10-14,Rural,163245.0,Male
231,district ,15-19,Rural,124696.0,Male
231,district ,20-24,Rural,97975.0,Male
231,district ,25-29,Rural,86876.0,Male
231,district ,30-34,Rural,78661.0,Male
231,district ,35-39,Rural,73689.0,Male
231,district ,40-44,Rural,62547.0,Male
231,district ,45-49,Rural,50075.0,Male
231,district ,50-54,Rural,42148.0,Male
231,district ,55-59,Rural,30626.0,Male
231,district ,60-64,Rural,36563.0,Male
231,district ,65-69,Rural,25426.0,Male
231,district ,70-74,Rural,20815.0,Male
231,district ,75-79,Rural,8716.0,Male
231,district ,80+,Rural,11203.0,Male
231,district ,Age not stated,Rural,2821.0,Male
232,district ,0-4,Rural,90814.0,Male
232,district ,5-9,Rural,113949.0,Male
232,district ,10-14,Rural,108559.0,Male
232,district ,15-19,Rural,80892.0,Male
232,district ,20-24,Rural,60095.0,Male
232,district ,25-29,Rural,54173.0,Male
232,district ,30-34,Rural,49610.0,Male
232,district ,35-39,Rural,47487.0,Male
232,district ,40-44,Rural,41093.0,Male
232,district ,45-49,Rural,32043.0,Male
232,district ,50-54,Rural,27928.0,Male
232,district ,55-59,Rural,20447.0,Male
232,district ,60-64,Rural,26400.0,Male
232,district ,65-69,Rural,18444.0,Male
232,district ,70-74,Rural,14836.0,Male
232,district ,75-79,Rural,5996.0,Male
232,district ,80+,Rural,7303.0,Male
232,district ,Age not stated,Rural,1017.0,Male
233,district ,0-4,Rural,97724.0,Male
233,district ,5-9,Rural,119587.0,Male
233,district ,10-14,Rural,110824.0,Male
233,district ,15-19,Rural,79036.0,Male
233,district ,20-24,Rural,58043.0,Male
233,district ,25-29,Rural,55038.0,Male
233,district ,30-34,Rural,50127.0,Male
233,district ,35-39,Rural,49430.0,Male
233,district ,40-44,Rural,40803.0,Male
233,district ,45-49,Rural,33503.0,Male
233,district ,50-54,Rural,27444.0,Male
233,district ,55-59,Rural,20404.0,Male
233,district ,60-64,Rural,24291.0,Male
233,district ,65-69,Rural,16617.0,Male
233,district ,70-74,Rural,13298.0,Male
233,district ,75-79,Rural,5341.0,Male
233,district ,80+,Rural,7057.0,Male
233,district ,Age not stated,Rural,3731.0,Male
234,district ,0-4,Rural,150665.0,Male
234,district ,5-9,Rural,186535.0,Male
234,district ,10-14,Rural,177591.0,Male
234,district ,15-19,Rural,126357.0,Male
234,district ,20-24,Rural,101973.0,Male
234,district ,25-29,Rural,95372.0,Male
234,district ,30-34,Rural,87603.0,Male
234,district ,35-39,Rural,82596.0,Male
234,district ,40-44,Rural,69119.0,Male
234,district ,45-49,Rural,54914.0,Male
234,district ,50-54,Rural,44422.0,Male
234,district ,55-59,Rural,32448.0,Male
234,district ,60-64,Rural,39073.0,Male
234,district ,65-69,Rural,27438.0,Male
234,district ,70-74,Rural,21650.0,Male
234,district ,75-79,Rural,8110.0,Male
234,district ,80+,Rural,10495.0,Male
234,district ,Age not stated,Rural,1915.0,Male
235,district ,0-4,Rural,141378.0,Male
235,district ,5-9,Rural,170715.0,Male
235,district ,10-14,Rural,161335.0,Male
235,district ,15-19,Rural,112432.0,Male
235,district ,20-24,Rural,90183.0,Male
235,district ,25-29,Rural,86224.0,Male
235,district ,30-34,Rural,79403.0,Male
235,district ,35-39,Rural,74020.0,Male
235,district ,40-44,Rural,61273.0,Male
235,district ,45-49,Rural,48065.0,Male
235,district ,50-54,Rural,39725.0,Male
235,district ,55-59,Rural,27720.0,Male
235,district ,60-64,Rural,35347.0,Male
235,district ,65-69,Rural,24848.0,Male
235,district ,70-74,Rural,19834.0,Male
235,district ,75-79,Rural,7861.0,Male
235,district ,80+,Rural,10304.0,Male
235,district ,Age not stated,Rural,3952.0,Male
236,district ,0-4,Rural,236089.0,Male
236,district ,5-9,Rural,285144.0,Male
236,district ,10-14,Rural,264686.0,Male
236,district ,15-19,Rural,180684.0,Male
236,district ,20-24,Rural,151819.0,Male
236,district ,25-29,Rural,140995.0,Male
236,district ,30-34,Rural,126496.0,Male
236,district ,35-39,Rural,115171.0,Male
236,district ,40-44,Rural,95323.0,Male
236,district ,45-49,Rural,75153.0,Male
236,district ,50-54,Rural,60825.0,Male
236,district ,55-59,Rural,43358.0,Male
236,district ,60-64,Rural,51838.0,Male
236,district ,65-69,Rural,35307.0,Male
236,district ,70-74,Rural,27274.0,Male
236,district ,75-79,Rural,10454.0,Male
236,district ,80+,Rural,15059.0,Male
236,district ,Age not stated,Rural,44917.0,Male
237,district ,0-4,Rural,119463.0,Male
237,district ,5-9,Rural,155521.0,Male
237,district ,10-14,Rural,142497.0,Male
237,district ,15-19,Rural,97810.0,Male
237,district ,20-24,Rural,80620.0,Male
237,district ,25-29,Rural,73357.0,Male
237,district ,30-34,Rural,66554.0,Male
237,district ,35-39,Rural,60363.0,Male
237,district ,40-44,Rural,52832.0,Male
237,district ,45-49,Rural,42603.0,Male
237,district ,50-54,Rural,35336.0,Male
237,district ,55-59,Rural,24978.0,Male
237,district ,60-64,Rural,29084.0,Male
237,district ,65-69,Rural,19030.0,Male
237,district ,70-74,Rural,15906.0,Male
237,district ,75-79,Rural,5849.0,Male
237,district ,80+,Rural,7802.0,Male
237,district ,Age not stated,Rural,2051.0,Male
238,district ,0-4,Rural,101844.0,Male
238,district ,5-9,Rural,120669.0,Male
238,district ,10-14,Rural,110656.0,Male
238,district ,15-19,Rural,78089.0,Male
238,district ,20-24,Rural,67008.0,Male
238,district ,25-29,Rural,62885.0,Male
238,district ,30-34,Rural,57507.0,Male
238,district ,35-39,Rural,52017.0,Male
238,district ,40-44,Rural,43069.0,Male
238,district ,45-49,Rural,33612.0,Male
238,district ,50-54,Rural,28454.0,Male
238,district ,55-59,Rural,19996.0,Male
238,district ,60-64,Rural,24089.0,Male
238,district ,65-69,Rural,15979.0,Male
238,district ,70-74,Rural,11959.0,Male
238,district ,75-79,Rural,3945.0,Male
238,district ,80+,Rural,5059.0,Male
238,district ,Age not stated,Rural,2939.0,Male
239,district ,0-4,Rural,61047.0,Male
239,district ,5-9,Rural,74507.0,Male
239,district ,10-14,Rural,69209.0,Male
239,district ,15-19,Rural,45558.0,Male
239,district ,20-24,Rural,38843.0,Male
239,district ,25-29,Rural,36472.0,Male
239,district ,30-34,Rural,35202.0,Male
239,district ,35-39,Rural,31598.0,Male
239,district ,40-44,Rural,27129.0,Male
239,district ,45-49,Rural,21082.0,Male
239,district ,50-54,Rural,17541.0,Male
239,district ,55-59,Rural,12128.0,Male
239,district ,60-64,Rural,15430.0,Male
239,district ,65-69,Rural,11258.0,Male
239,district ,70-74,Rural,8702.0,Male
239,district ,75-79,Rural,3358.0,Male
239,district ,80+,Rural,4437.0,Male
239,district ,Age not stated,Rural,653.0,Male
240,district ,0-4,Rural,40429.0,Male
240,district ,5-9,Rural,47930.0,Male
240,district ,10-14,Rural,45400.0,Male
240,district ,15-19,Rural,30704.0,Male
240,district ,20-24,Rural,25320.0,Male
240,district ,25-29,Rural,23097.0,Male
240,district ,30-34,Rural,22251.0,Male
240,district ,35-39,Rural,20295.0,Male
240,district ,40-44,Rural,17734.0,Male
240,district ,45-49,Rural,13868.0,Male
240,district ,50-54,Rural,11617.0,Male
240,district ,55-59,Rural,8378.0,Male
240,district ,60-64,Rural,10371.0,Male
240,district ,65-69,Rural,7396.0,Male
240,district ,70-74,Rural,5777.0,Male
240,district ,75-79,Rural,2250.0,Male
240,district ,80+,Rural,2739.0,Male
240,district ,Age not stated,Rural,864.0,Male
11,state ,0-4,Rural,16541.0,Male
11,state ,5-9,Rural,22334.0,Male
11,state ,10-14,Rural,26588.0,Male
11,state ,15-19,Rural,25943.0,Male
11,state ,20-24,Rural,26301.0,Male
11,state ,25-29,Rural,25475.0,Male
11,state ,30-34,Rural,20788.0,Male
11,state ,35-39,Rural,16613.0,Male
11,state ,40-44,Rural,14402.0,Male
11,state ,45-49,Rural,11394.0,Male
11,state ,50-54,Rural,10021.0,Male
11,state ,55-59,Rural,7390.0,Male
11,state ,60-64,Rural,5971.0,Male
11,state ,65-69,Rural,4584.0,Male
11,state ,70-74,Rural,3624.0,Male
11,state ,75-79,Rural,2150.0,Male
11,state ,80+,Rural,2147.0,Male
11,state ,Age not stated,Rural,531.0,Male
241,district ,0-4,Rural,1388.0,Male
241,district ,5-9,Rural,1792.0,Male
241,district ,10-14,Rural,2134.0,Male
241,district ,15-19,Rural,2261.0,Male
241,district ,20-24,Rural,2676.0,Male
241,district ,25-29,Rural,2882.0,Male
241,district ,30-34,Rural,2251.0,Male
241,district ,35-39,Rural,1782.0,Male
241,district ,40-44,Rural,1489.0,Male
241,district ,45-49,Rural,1029.0,Male
241,district ,50-54,Rural,810.0,Male
241,district ,55-59,Rural,555.0,Male
241,district ,60-64,Rural,381.0,Male
241,district ,65-69,Rural,285.0,Male
241,district ,70-74,Rural,202.0,Male
241,district ,75-79,Rural,136.0,Male
241,district ,80+,Rural,195.0,Male
241,district ,Age not stated,Rural,26.0,Male
242,district ,0-4,Rural,5112.0,Male
242,district ,5-9,Rural,6974.0,Male
242,district ,10-14,Rural,8299.0,Male
242,district ,15-19,Rural,7608.0,Male
242,district ,20-24,Rural,6872.0,Male
242,district ,25-29,Rural,6257.0,Male
242,district ,30-34,Rural,4982.0,Male
242,district ,35-39,Rural,4198.0,Male
242,district ,40-44,Rural,3710.0,Male
242,district ,45-49,Rural,3105.0,Male
242,district ,50-54,Rural,2824.0,Male
242,district ,55-59,Rural,2116.0,Male
242,district ,60-64,Rural,1823.0,Male
242,district ,65-69,Rural,1295.0,Male
242,district ,70-74,Rural,1053.0,Male
242,district ,75-79,Rural,600.0,Male
242,district ,80+,Rural,550.0,Male
242,district ,Age not stated,Rural,150.0,Male
243,district ,0-4,Rural,4573.0,Male
243,district ,5-9,Rural,6405.0,Male
243,district ,10-14,Rural,7409.0,Male
243,district ,15-19,Rural,7124.0,Male
243,district ,20-24,Rural,7135.0,Male
243,district ,25-29,Rural,6162.0,Male
243,district ,30-34,Rural,5182.0,Male
243,district ,35-39,Rural,4293.0,Male
243,district ,40-44,Rural,3845.0,Male
243,district ,45-49,Rural,3111.0,Male
243,district ,50-54,Rural,2816.0,Male
243,district ,55-59,Rural,2086.0,Male
243,district ,60-64,Rural,1768.0,Male
243,district ,65-69,Rural,1366.0,Male
243,district ,70-74,Rural,1055.0,Male
243,district ,75-79,Rural,627.0,Male
243,district ,80+,Rural,612.0,Male
243,district ,Age not stated,Rural,279.0,Male
244,district ,0-4,Rural,5468.0,Male
244,district ,5-9,Rural,7163.0,Male
244,district ,10-14,Rural,8746.0,Male
244,district ,15-19,Rural,8950.0,Male
244,district ,20-24,Rural,9618.0,Male
244,district ,25-29,Rural,10174.0,Male
244,district ,30-34,Rural,8373.0,Male
244,district ,35-39,Rural,6340.0,Male
244,district ,40-44,Rural,5358.0,Male
244,district ,45-49,Rural,4149.0,Male
244,district ,50-54,Rural,3571.0,Male
244,district ,55-59,Rural,2633.0,Male
244,district ,60-64,Rural,1999.0,Male
244,district ,65-69,Rural,1638.0,Male
244,district ,70-74,Rural,1314.0,Male
244,district ,75-79,Rural,787.0,Male
244,district ,80+,Rural,790.0,Male
244,district ,Age not stated,Rural,76.0,Male
12,state ,0-4,Rural,58593.0,Male
12,state ,5-9,Rural,70237.0,Male
12,state ,10-14,Rural,70980.0,Male
12,state ,15-19,Rural,58961.0,Male
12,state ,20-24,Rural,49023.0,Male
12,state ,25-29,Rural,45974.0,Male
12,state ,30-34,Rural,38006.0,Male
12,state ,35-39,Rural,34826.0,Male
12,state ,40-44,Rural,30631.0,Male
12,state ,45-49,Rural,25465.0,Male
12,state ,50-54,Rural,20048.0,Male
12,state ,55-59,Rural,13401.0,Male
12,state ,60-64,Rural,11659.0,Male
12,state ,65-69,Rural,6755.0,Male
12,state ,70-74,Rural,5048.0,Male
12,state ,75-79,Rural,2435.0,Male
12,state ,80+,Rural,3308.0,Male
12,state ,Age not stated,Rural,661.0,Male
245,district ,0-4,Rural,1734.0,Male
245,district ,5-9,Rural,2105.0,Male
245,district ,10-14,Rural,2120.0,Male
245,district ,15-19,Rural,2236.0,Male
245,district ,20-24,Rural,2660.0,Male
245,district ,25-29,Rural,2355.0,Male
245,district ,30-34,Rural,1617.0,Male
245,district ,35-39,Rural,1456.0,Male
245,district ,40-44,Rural,1155.0,Male
245,district ,45-49,Rural,956.0,Male
245,district ,50-54,Rural,752.0,Male
245,district ,55-59,Rural,464.0,Male
245,district ,60-64,Rural,417.0,Male
245,district ,65-69,Rural,257.0,Male
245,district ,70-74,Rural,182.0,Male
245,district ,75-79,Rural,131.0,Male
245,district ,80+,Rural,193.0,Male
245,district ,Age not stated,Rural,2.0,Male
246,district ,0-4,Rural,3479.0,Male
246,district ,5-9,Rural,3677.0,Male
246,district ,10-14,Rural,3650.0,Male
246,district ,15-19,Rural,3164.0,Male
246,district ,20-24,Rural,4051.0,Male
246,district ,25-29,Rural,4772.0,Male
246,district ,30-34,Rural,3461.0,Male
246,district ,35-39,Rural,2943.0,Male
246,district ,40-44,Rural,2432.0,Male
246,district ,45-49,Rural,1992.0,Male
246,district ,50-54,Rural,1396.0,Male
246,district ,55-59,Rural,963.0,Male
246,district ,60-64,Rural,718.0,Male
246,district ,65-69,Rural,400.0,Male
246,district ,70-74,Rural,295.0,Male
246,district ,75-79,Rural,158.0,Male
246,district ,80+,Rural,233.0,Male
246,district ,Age not stated,Rural,25.0,Male
247,district ,0-4,Rural,3695.0,Male
247,district ,5-9,Rural,4733.0,Male
247,district ,10-14,Rural,4323.0,Male
247,district ,15-19,Rural,3247.0,Male
247,district ,20-24,Rural,2040.0,Male
247,district ,25-29,Rural,1906.0,Male
247,district ,30-34,Rural,1786.0,Male
247,district ,35-39,Rural,1683.0,Male
247,district ,40-44,Rural,1632.0,Male
247,district ,45-49,Rural,1344.0,Male
247,district ,50-54,Rural,1130.0,Male
247,district ,55-59,Rural,759.0,Male
247,district ,60-64,Rural,592.0,Male
247,district ,65-69,Rural,269.0,Male
247,district ,70-74,Rural,174.0,Male
247,district ,75-79,Rural,67.0,Male
247,district ,80+,Rural,95.0,Male
247,district ,Age not stated,Rural,31.0,Male
248,district ,0-4,Rural,4215.0,Male
248,district ,5-9,Rural,5125.0,Male
248,district ,10-14,Rural,5578.0,Male
248,district ,15-19,Rural,4811.0,Male
248,district ,20-24,Rural,4338.0,Male
248,district ,25-29,Rural,3429.0,Male
248,district ,30-34,Rural,2679.0,Male
248,district ,35-39,Rural,2428.0,Male
248,district ,40-44,Rural,2359.0,Male
248,district ,45-49,Rural,1733.0,Male
248,district ,50-54,Rural,1203.0,Male
248,district ,55-59,Rural,755.0,Male
248,district ,60-64,Rural,515.0,Male
248,district ,65-69,Rural,256.0,Male
248,district ,70-74,Rural,188.0,Male
248,district ,75-79,Rural,93.0,Male
248,district ,80+,Rural,144.0,Male
248,district ,Age not stated,Rural,86.0,Male
249,district ,0-4,Rural,3535.0,Male
249,district ,5-9,Rural,4796.0,Male
249,district ,10-14,Rural,5097.0,Male
249,district ,15-19,Rural,4217.0,Male
249,district ,20-24,Rural,3168.0,Male
249,district ,25-29,Rural,2516.0,Male
249,district ,30-34,Rural,2353.0,Male
249,district ,35-39,Rural,2192.0,Male
249,district ,40-44,Rural,2041.0,Male
249,district ,45-49,Rural,1578.0,Male
249,district ,50-54,Rural,1240.0,Male
249,district ,55-59,Rural,711.0,Male
249,district ,60-64,Rural,670.0,Male
249,district ,65-69,Rural,277.0,Male
249,district ,70-74,Rural,201.0,Male
249,district ,75-79,Rural,65.0,Male
249,district ,80+,Rural,143.0,Male
249,district ,Age not stated,Rural,40.0,Male
250,district ,0-4,Rural,4024.0,Male
250,district ,5-9,Rural,5341.0,Male
250,district ,10-14,Rural,6001.0,Male
250,district ,15-19,Rural,4780.0,Male
250,district ,20-24,Rural,3795.0,Male
250,district ,25-29,Rural,3641.0,Male
250,district ,30-34,Rural,3146.0,Male
250,district ,35-39,Rural,2741.0,Male
250,district ,40-44,Rural,2695.0,Male
250,district ,45-49,Rural,2192.0,Male
250,district ,50-54,Rural,1832.0,Male
250,district ,55-59,Rural,1256.0,Male
250,district ,60-64,Rural,1280.0,Male
250,district ,65-69,Rural,795.0,Male
250,district ,70-74,Rural,601.0,Male
250,district ,75-79,Rural,226.0,Male
250,district ,80+,Rural,298.0,Male
250,district ,Age not stated,Rural,43.0,Male
251,district ,0-4,Rural,3220.0,Male
251,district ,5-9,Rural,3981.0,Male
251,district ,10-14,Rural,4697.0,Male
251,district ,15-19,Rural,4065.0,Male
251,district ,20-24,Rural,3290.0,Male
251,district ,25-29,Rural,2926.0,Male
251,district ,30-34,Rural,2486.0,Male
251,district ,35-39,Rural,2388.0,Male
251,district ,40-44,Rural,2127.0,Male
251,district ,45-49,Rural,1861.0,Male
251,district ,50-54,Rural,1458.0,Male
251,district ,55-59,Rural,889.0,Male
251,district ,60-64,Rural,961.0,Male
251,district ,65-69,Rural,729.0,Male
251,district ,70-74,Rural,511.0,Male
251,district ,75-79,Rural,269.0,Male
251,district ,80+,Rural,229.0,Male
252,district ,0-4,Rural,1360.0,Male
252,district ,5-9,Rural,1700.0,Male
252,district ,10-14,Rural,1828.0,Male
252,district ,15-19,Rural,1374.0,Male
252,district ,20-24,Rural,1285.0,Male
252,district ,25-29,Rural,1245.0,Male
252,district ,30-34,Rural,1259.0,Male
252,district ,35-39,Rural,985.0,Male
252,district ,40-44,Rural,869.0,Male
252,district ,45-49,Rural,783.0,Male
252,district ,50-54,Rural,766.0,Male
252,district ,55-59,Rural,476.0,Male
252,district ,60-64,Rural,496.0,Male
252,district ,65-69,Rural,308.0,Male
252,district ,70-74,Rural,258.0,Male
252,district ,75-79,Rural,142.0,Male
252,district ,80+,Rural,172.0,Male
252,district ,Age not stated,Rural,29.0,Male
253,district ,0-4,Rural,8134.0,Male
253,district ,5-9,Rural,8858.0,Male
253,district ,10-14,Rural,8038.0,Male
253,district ,15-19,Rural,6670.0,Male
253,district ,20-24,Rural,5520.0,Male
253,district ,25-29,Rural,5671.0,Male
253,district ,30-34,Rural,4813.0,Male
253,district ,35-39,Rural,4452.0,Male
253,district ,40-44,Rural,3341.0,Male
253,district ,45-49,Rural,2733.0,Male
253,district ,50-54,Rural,2239.0,Male
253,district ,55-59,Rural,1756.0,Male
253,district ,60-64,Rural,1480.0,Male
253,district ,65-69,Rural,864.0,Male
253,district ,70-74,Rural,733.0,Male
253,district ,75-79,Rural,397.0,Male
253,district ,80+,Rural,496.0,Male
253,district ,Age not stated,Rural,88.0,Male
254,district ,0-4,Rural,5961.0,Male
254,district ,5-9,Rural,6927.0,Male
254,district ,10-14,Rural,6130.0,Male
254,district ,15-19,Rural,4415.0,Male
254,district ,20-24,Rural,3253.0,Male
254,district ,25-29,Rural,3049.0,Male
254,district ,30-34,Rural,2630.0,Male
254,district ,35-39,Rural,2650.0,Male
254,district ,40-44,Rural,2284.0,Male
254,district ,45-49,Rural,2231.0,Male
254,district ,50-54,Rural,1827.0,Male
254,district ,55-59,Rural,1457.0,Male
254,district ,60-64,Rural,1128.0,Male
254,district ,65-69,Rural,749.0,Male
254,district ,70-74,Rural,589.0,Male
254,district ,75-79,Rural,364.0,Male
254,district ,80+,Rural,504.0,Male
254,district ,Age not stated,Rural,37.0,Male
255,district ,0-4,Rural,3010.0,Male
255,district ,5-9,Rural,4034.0,Male
255,district ,10-14,Rural,4858.0,Male
255,district ,15-19,Rural,4844.0,Male
255,district ,20-24,Rural,3723.0,Male
255,district ,25-29,Rural,3176.0,Male
255,district ,30-34,Rural,2415.0,Male
255,district ,35-39,Rural,2301.0,Male
255,district ,40-44,Rural,2007.0,Male
255,district ,45-49,Rural,1667.0,Male
255,district ,50-54,Rural,1251.0,Male
255,district ,55-59,Rural,783.0,Male
255,district ,60-64,Rural,608.0,Male
255,district ,65-69,Rural,344.0,Male
255,district ,70-74,Rural,227.0,Male
255,district ,75-79,Rural,80.0,Male
255,district ,80+,Rural,104.0,Male
255,district ,Age not stated,Rural,28.0,Male
256,district ,0-4,Rural,5537.0,Male
256,district ,5-9,Rural,7024.0,Male
256,district ,10-14,Rural,6887.0,Male
256,district ,15-19,Rural,5564.0,Male
256,district ,20-24,Rural,3255.0,Male
256,district ,25-29,Rural,2784.0,Male
256,district ,30-34,Rural,2613.0,Male
256,district ,35-39,Rural,2392.0,Male
256,district ,40-44,Rural,2398.0,Male
256,district ,45-49,Rural,1937.0,Male
256,district ,50-54,Rural,1493.0,Male
256,district ,55-59,Rural,801.0,Male
256,district ,60-64,Rural,722.0,Male
256,district ,70-74,Rural,179.0,Male
256,district ,75-79,Rural,55.0,Male
256,district ,80+,Rural,98.0,Male
257,district ,0-4,Rural,292.0,Male
257,district ,5-9,Rural,324.0,Male
257,district ,10-14,Rural,344.0,Male
257,district ,15-19,Rural,301.0,Male
257,district ,20-24,Rural,359.0,Male
257,district ,25-29,Rural,330.0,Male
257,district ,30-34,Rural,234.0,Male
257,district ,35-39,Rural,216.0,Male
257,district ,40-44,Rural,199.0,Male
257,district ,45-49,Rural,152.0,Male
257,district ,50-54,Rural,109.0,Male
257,district ,55-59,Rural,86.0,Male
257,district ,60-64,Rural,78.0,Male
257,district ,65-69,Rural,37.0,Male
257,district ,70-74,Rural,17.0,Male
257,district ,75-79,Rural,5.0,Male
257,district ,80+,Rural,7.0,Male
258,district ,0-4,Rural,2369.0,Male
258,district ,5-9,Rural,2717.0,Male
258,district ,10-14,Rural,2712.0,Male
258,district ,15-19,Rural,2339.0,Male
258,district ,20-24,Rural,2050.0,Male
258,district ,25-29,Rural,1915.0,Male
258,district ,30-34,Rural,1536.0,Male
258,district ,35-39,Rural,1362.0,Male
258,district ,40-44,Rural,1208.0,Male
258,district ,45-49,Rural,1082.0,Male
258,district ,50-54,Rural,906.0,Male
258,district ,55-59,Rural,572.0,Male
258,district ,60-64,Rural,491.0,Male
258,district ,65-69,Rural,306.0,Male
258,district ,70-74,Rural,187.0,Male
258,district ,75-79,Rural,89.0,Male
258,district ,80+,Rural,131.0,Male
258,district ,Age not stated,Rural,17.0,Male
259,district ,0-4,Rural,6878.0,Male
259,district ,5-9,Rural,7564.0,Male
259,district ,10-14,Rural,7295.0,Male
259,district ,15-19,Rural,5930.0,Male
259,district ,20-24,Rural,5255.0,Male
259,district ,25-29,Rural,5090.0,Male
259,district ,30-34,Rural,4132.0,Male
259,district ,35-39,Rural,3921.0,Male
259,district ,40-44,Rural,3306.0,Male
259,district ,45-49,Rural,2785.0,Male
259,district ,50-54,Rural,2096.0,Male
259,district ,55-59,Rural,1434.0,Male
259,district ,60-64,Rural,1271.0,Male
259,district ,65-69,Rural,749.0,Male
259,district ,70-74,Rural,594.0,Male
259,district ,75-79,Rural,257.0,Male
259,district ,80+,Rural,369.0,Male
259,district ,Age not stated,Rural,65.0,Male
260,district ,0-4,Rural,1150.0,Male
260,district ,5-9,Rural,1331.0,Male
260,district ,10-14,Rural,1422.0,Male
260,district ,15-19,Rural,1004.0,Male
260,district ,20-24,Rural,981.0,Male
260,district ,25-29,Rural,1169.0,Male
260,district ,30-34,Rural,846.0,Male
260,district ,35-39,Rural,716.0,Male
260,district ,40-44,Rural,578.0,Male
260,district ,45-49,Rural,439.0,Male
260,district ,50-54,Rural,350.0,Male
260,district ,55-59,Rural,239.0,Male
260,district ,60-64,Rural,232.0,Male
260,district ,65-69,Rural,160.0,Male
260,district ,Age not stated,Rural,24.0,Male
13,state ,0-4,Rural,75981.0,Male
13,state ,5-9,Rural,90120.0,Male
13,state ,10-14,Rural,94658.0,Male
13,state ,15-19,Rural,83359.0,Male
13,state ,20-24,Rural,70944.0,Male
13,state ,25-29,Rural,58588.0,Male
13,state ,30-34,Rural,50782.0,Male
13,state ,35-39,Rural,43067.0,Male
13,state ,40-44,Rural,39211.0,Male
13,state ,45-49,Rural,32644.0,Male
13,state ,50-54,Rural,25376.0,Male
13,state ,55-59,Rural,16898.0,Male
13,state ,60-64,Rural,14898.0,Male
13,state ,65-69,Rural,9930.0,Male
13,state ,70-74,Rural,7550.0,Male
13,state ,75-79,Rural,4606.0,Male
13,state ,80+,Rural,6128.0,Male
13,state ,Age not stated,Rural,732.0,Male
261,district ,0-4,Rural,12397.0,Male
261,district ,5-9,Rural,14740.0,Male
261,district ,10-14,Rural,15619.0,Male
261,district ,15-19,Rural,14267.0,Male
261,district ,20-24,Rural,11325.0,Male
261,district ,25-29,Rural,7948.0,Male
261,district ,30-34,Rural,6286.0,Male
261,district ,35-39,Rural,5709.0,Male
261,district ,40-44,Rural,5826.0,Male
261,district ,45-49,Rural,5395.0,Male
261,district ,50-54,Rural,4431.0,Male
261,district ,55-59,Rural,2852.0,Male
261,district ,60-64,Rural,2416.0,Male
261,district ,65-69,Rural,1527.0,Male
261,district ,70-74,Rural,1182.0,Male
261,district ,75-79,Rural,581.0,Male
261,district ,80+,Rural,739.0,Male
261,district ,Age not stated,Rural,229.0,Male
262,district ,0-4,Rural,4934.0,Male
262,district ,5-9,Rural,6872.0,Male
262,district ,10-14,Rural,8141.0,Male
262,district ,15-19,Rural,7836.0,Male
262,district ,20-24,Rural,6856.0,Male
262,district ,25-29,Rural,5770.0,Male
262,district ,30-34,Rural,5604.0,Male
262,district ,35-39,Rural,4931.0,Male
262,district ,40-44,Rural,4596.0,Male
262,district ,45-49,Rural,3912.0,Male
262,district ,50-54,Rural,3121.0,Male
262,district ,55-59,Rural,2229.0,Male
262,district ,60-64,Rural,1947.0,Male
262,district ,65-69,Rural,1370.0,Male
262,district ,70-74,Rural,1156.0,Male
262,district ,75-79,Rural,849.0,Male
262,district ,80+,Rural,1175.0,Male
262,district ,Age not stated,Rural,74.0,Male
263,district ,0-4,Rural,5725.0,Male
263,district ,5-9,Rural,7067.0,Male
263,district ,10-14,Rural,7668.0,Male
263,district ,15-19,Rural,6637.0,Male
263,district ,20-24,Rural,5220.0,Male
263,district ,25-29,Rural,4476.0,Male
263,district ,30-34,Rural,3936.0,Male
263,district ,35-39,Rural,3286.0,Male
263,district ,40-44,Rural,3010.0,Male
263,district ,45-49,Rural,2380.0,Male
263,district ,50-54,Rural,1986.0,Male
263,district ,55-59,Rural,1365.0,Male
263,district ,60-64,Rural,1301.0,Male
263,district ,65-69,Rural,986.0,Male
263,district ,70-74,Rural,746.0,Male
263,district ,75-79,Rural,468.0,Male
263,district ,80+,Rural,499.0,Male
263,district ,Age not stated,Rural,30.0,Male
264,district ,0-4,Rural,5559.0,Male
